hospital_id,official_name_zh,filing_number,filing_status,identity_confirmation_status,english_name,english_review_status,approved_alias_count,pending_aliases_json,all_identity_fields_reviewed,source_url,accessed_at,scope
cnha-cfdi-1237a31ec0a80333265d8dbe7e8dcd73,北京市健宫医院有限公司,药临床机构备字2025000143,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-123ed715c0a8033356250d3278cc2c0d,中国人民解放军陆军特色医学中心,药临床机构备字2020000604,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-124252dcc0a803335ad779336a44cff3,内蒙古自治区中医医院,药临床机构备字2023000017,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-124252dcc0a803335ad779336a44cff3"", ""official_name"": ""内蒙古自治区中医医院"", ""candidate_alias"": ""Inner Mongolia Autonomous Region Hospital of Traditional Chinese Medicine"", ""source_url"": ""https://ror.org/05bxbrn63"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-1253ac8bc0a803336960f7cceccc8196,遂宁市中心医院,药临床机构备字2020000127,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-125a1915c0a803337591284873c0ef70,蚌埠医科大学第一附属医院,药临床机构备字2020000593,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-12783270c0a8033304ea9c2064167117,新乡市中心医院,药临床机构备字2020000255,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-12783270c0a8033304ea9c2064167117"", ""official_name"": ""新乡市中心医院"", ""candidate_alias"": ""Xinxiang Central Hospital"", ""source_url"": ""https://ror.org/006zn6z18"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-12783270c0a8033304ea9c2064167117"", ""official_name"": ""新乡市中心医院"", ""candidate_alias"": ""Xinxiang City Center Hospital"", ""source_url"": ""https://ror.org/006zn6z18"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-128a5901c0a80333093113a0926102fe,柳州市人民医院,药临床机构备字2020000415,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-128a5901c0a80333093113a0926102fe"", ""official_name"": ""柳州市人民医院"", ""candidate_alias"": ""Liuzhou General Hospital"", ""source_url"": ""https://ror.org/00er4d216"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-128b70a6c0a803336a05ab58539f06cf,湖北省直属机关医院（湖北省康复医院）,药临床机构备字2024000126,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-12923404c0a80333052fdb1a6f0286e6,周口市中医院,药临床机构备字2026000087,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-12ad5c1fc0a80333262056aed61a63ba,厦门医学院附属第二医院,药临床机构备字2021000037,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-12ae2e13c0a803333503d61b7562910d,绍兴市人民医院,药临床机构备字2020000751,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-12ae2e13c0a803333503d61b7562910d"", ""official_name"": ""绍兴市人民医院"", ""candidate_alias"": ""Shaoxing People's Hospital"", ""source_url"": ""https://ror.org/05v58y004"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-12b7177bc0a803330e47bcfab38bfe3c,邯郸市中西医结合医院（邯郸市精神病医院、邯郸市肿瘤医院）药物临床试验机构,药临床机构备字2025000075,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-12ccb55bc0a80333400cfcf6fc52306b,上海市儿童医院,药临床机构备字2023000165,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-12ccb55bc0a80333400cfcf6fc52306b"", ""official_name"": ""上海市儿童医院"", ""candidate_alias"": ""Shanghai Children's Hospital"", ""source_url"": ""https://ror.org/05pea1m70"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-12ccb55bc0a80333400cfcf6fc52306b"", ""official_name"": ""上海市儿童医院"", ""candidate_alias"": ""Underprivileged Children's Hospital"", ""source_url"": ""https://ror.org/05pea1m70"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-12dfdc3dc0a80333532bcb81ded534f4,潍坊眼科医院,药临床机构备字2020000810,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-12fc792ec0a8033302754324ab135f1b,福鼎市医院,药临床机构备字2026000073,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-13080943c0a803332d6c72a9f23407ba,宝鸡市人民医院(市急救中心),药临床机构备字2023000278,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-130d52e3c0a80333483ac95146d334ed,无锡市新吴区新瑞医院,药临床机构备字2025000057,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-1323705dc0a8033308b92cd05283f3f1,中国人民解放军联勤保障部队第九九一医院,药临床机构备字2025000162,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-132c35bdc0a803336756288b78cd9f0e,洛阳市孟津人民医院,药临床机构备字2024000116,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-135ee306c0a803330247cda104cbf7ce,柳州市工人医院,药临床机构备字2020000676,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-138b56c4c0a803330e40ef24ba80d41f,复旦大学附属儿科医院,药临床机构备字2020000372,filed,confirmed_against_filing_snapshot,Children's Hospital of Fudan University,source_reviewed,1,"[{""hospital_id"": ""cnha-cfdi-138b56c4c0a803330e40ef24ba80d41f"", ""official_name"": ""复旦大学附属儿科医院"", ""candidate_alias"": ""CHFU"", ""source_url"": ""https://ror.org/05n13be63"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-138b56c4c0a803330e40ef24ba80d41f"", ""official_name"": ""复旦大学附属儿科医院"", ""candidate_alias"": ""Fudan Children's Hospital"", ""source_url"": ""https://ror.org/05n13be63"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-1392fc52c0a803334afa253fa58cef7f,厦门弘爱医院,药临床机构备字2021000034,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-139487f0c0a803334975987b8e59c63f,首都医科大学附属北京地坛医院,药临床机构备字2020000002,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-13b68b1ac0a80333016029aca62197f8,东莞康华医院,药临床机构备字2020000136,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-13b811fbc0a803336948cdf74e13258e,成都市中西医结合医院,药临床机构备字2021000149,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-13c9eaf7c0a8033352df6dbdc89113dd,天津市环湖医院,药临床机构备字2019000060,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-13c9eaf7c0a8033352df6dbdc89113dd"", ""official_name"": ""天津市环湖医院"", ""candidate_alias"": ""Tianjin Huanhu Hospital"", ""source_url"": ""https://ror.org/00q6wbs64"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-13c9eaf7c0a8033352df6dbdc89113dd"", ""official_name"": ""天津市环湖医院"", ""candidate_alias"": ""Tianjin Lake Hospital"", ""source_url"": ""https://ror.org/00q6wbs64"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-13cd3688c0a8033335a695c8d55c6e3d,长沙市第一医院,药临床机构备字2020000809,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-13cd3688c0a8033335a695c8d55c6e3d"", ""official_name"": ""长沙市第一医院"", ""candidate_alias"": ""The First Hospital of Changsha"", ""source_url"": ""https://ror.org/01sy5t684"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-13ce68efc0a803331eba87703e3eb680,内蒙古自治区精神卫生中心（内蒙古自治区第三医院、内蒙古自治区脑科医院）,药临床机构备字2026000015,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-140a1c93c0a803334121d8ba8ffa768b,应急总医院,药临床机构备字2020000244,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-140c2c6dc0a803335ca95ef2d57d3156,杭州市红十字会医院,药临床机构备字2021000060,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-140c2c6dc0a803335ca95ef2d57d3156"", ""official_name"": ""杭州市红十字会医院"", ""candidate_alias"": ""Hangzhou Charity Hospital"", ""source_url"": ""https://ror.org/03mh75s52"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-140c2c6dc0a803335ca95ef2d57d3156"", ""official_name"": ""杭州市红十字会医院"", ""candidate_alias"": ""Hangzhou Red Cross Hospital"", ""source_url"": ""https://ror.org/03mh75s52"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-140c2c6dc0a803335ca95ef2d57d3156"", ""official_name"": ""杭州市红十字会医院"", ""candidate_alias"": ""Zhejiang Province Traditional Chinese Medicine Hospital"", ""source_url"": ""https://ror.org/03mh75s52"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
